map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	is_landmark
tamu1104a-ctg906	ctg906	0	73	tamu1104a-ctg906-4	txa6584		46	66	aflp	0
tamu1104a-ctg906	ctg906	0	73	tamu1104a-ctg906-5	BE363204	9304761,BE363204.1	19	42	est	0
tamu1104a-ctg909	ctg909	0	45	tamu1104a-ctg909-3	txp19(02)	txp19	12	45	ssr	0
tamu1104a-ctg909	ctg909	0	45	tamu1104a-ctg909-1	txa1785		4	41	aflp	0
tamu1104a-ctg909	ctg909	0	45	tamu1104a-ctg909-2	txa3332		12	41	aflp	0
tamu1104a-ctg924	ctg924	0	40	tamu1104a-ctg924-3	BF586597	11678921,BF586597.1	5	40	est	0
tamu1104a-ctg924	ctg924	0	40	tamu1104a-ctg924-1	txa5648		11	38	aflp	0
tamu1104a-ctg924	ctg924	0	40	tamu1104a-ctg924-2	txa7007		11	38	aflp	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-1	txp96(02)	txp96	43	72	ssr	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-6	txp63(02)	txp63	43	72	ssr	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-2	txa5834		29	53	aflp	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-3	txa2428		48	69	aflp	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-4	txa3726		43	72	aflp	0
tamu1104a-ctg939	ctg939	0	72	tamu1104a-ctg939-5	txa4397		43	72	aflp	0
tamu1104a-ctg956	ctg956	0	39	tamu1104a-ctg956-1	txp215(03)	txp215	2	39	ssr	0
tamu1104a-ctg956	ctg956	0	39	tamu1104a-ctg956-3	BE601354	9856427,BE601354.1	2	39	est	0
tamu1104a-ctg956	ctg956	0	39	tamu1104a-ctg956-4	CD424673	31330936,CD424673.1	2	39	est	0
tamu1104a-ctg956	ctg956	0	39	tamu1104a-ctg956-2	txa1985		2	39	aflp	0
tamu1104a-ctg962	ctg962	0	42	tamu1104a-ctg962-1	CD210345	30945354,CD210345.1	1	42	est	0
tamu1104a-ctg962	ctg962	0	42	tamu1104a-ctg962-2	txa5786		1	34	aflp	0
tamu1104a-ctg964	ctg964	0	42	tamu1104a-ctg964-2	BF481723	11552544,BF481723.1	6	33	est	0
tamu1104a-ctg964	ctg964	0	42	tamu1104a-ctg964-4	txp69(03)	txp69	8	39	ssr	0
tamu1104a-ctg964	ctg964	0	42	tamu1104a-ctg964-1	txa5737		5	42	aflp	0
tamu1104a-ctg964	ctg964	0	42	tamu1104a-ctg964-3	txa7125		8	33	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-6	gap84(02)	gap84	78	85	ssr	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-1	txa5126		45	59	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-10	txa964		16	51	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-11	txa1283		57	94	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-2	txa612		89	124	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-3	txa129		45	59	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-4	txa2867		89	115	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-5	txa6311		45	59	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-7	txa3866		21	75	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-8	txa6165		81	115	aflp	0
tamu1104a-ctg968	ctg968	0	124	tamu1104a-ctg968-9	txa1185		45	59	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-7	BG556954	13585952,BG556954.1	66	123	est	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-1	txa4555		16	40	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-2	txa5696		31	49	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-3	txa4921		31	49	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-4	txa5618		16	40	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-5	txa2374		62	86	aflp	0
tamu1104a-ctg98	ctg98	0	123	tamu1104a-ctg98-6	txa6016		31	50	aflp	0
tamu1104a-ctg989	ctg989	0	81	tamu1104a-ctg989-3	BG559010	13588008,BG559010.1	53	81	est	0
tamu1104a-ctg989	ctg989	0	81	tamu1104a-ctg989-5	BG557643	13586641,BG557643.1	24	36	est	0
tamu1104a-ctg989	ctg989	0	81	tamu1104a-ctg989-1	txa6040		24	42	aflp	0
tamu1104a-ctg989	ctg989	0	81	tamu1104a-ctg989-2	txa6351		41	46	aflp	0
tamu1104a-ctg989	ctg989	0	81	tamu1104a-ctg989-4	txa3331		41	46	aflp	0
tamu1104a-ctg1000	ctg1000	0	45	tamu1104a-ctg1000-1	txa1482		5	45	aflp	0
tamu1104a-ctg1000	ctg1000	0	45	tamu1104a-ctg1000-2	txa1191		5	45	aflp	0
tamu1104a-ctg1000	ctg1000	0	45	tamu1104a-ctg1000-3	txa6803		5	45	aflp	0
tamu1104a-ctg1000	ctg1000	0	45	tamu1104a-ctg1000-4	txa2367		2	45	aflp	0
tamu1104a-ctg100	ctg100	0	42	tamu1104a-ctg100-1	txa1271		10	42	aflp	0
tamu1104a-ctg1001	ctg1001	0	62	tamu1104a-ctg1001-1	txa1240		1	62	aflp	0
tamu1104a-ctg1006	ctg1006	0	33	tamu1104a-ctg1006-1	txa4493		3	33	aflp	0
tamu1104a-ctg1008	ctg1008	0	48	tamu1104a-ctg1008-1	txa6676		7	48	aflp	0
tamu1104a-ctg1008	ctg1008	0	48	tamu1104a-ctg1008-2	txa4592		7	48	aflp	0
tamu1104a-ctg1009	ctg1009	0	19	tamu1104a-ctg1009-1	txa1036		9	19	aflp	0
tamu1104a-ctg10	ctg10	0	47	tamu1104a-ctg10-1	txa654		11	47	aflp	0
tamu1104a-ctg10	ctg10	0	47	tamu1104a-ctg10-2	txa3906		20	39	aflp	0
tamu1104a-ctg101	ctg101	0	92	tamu1104a-ctg101-1	txa6317		17	31	aflp	0
tamu1104a-ctg101	ctg101	0	92	tamu1104a-ctg101-2	txa4302		90	92	aflp	0
tamu1104a-ctg1012	ctg1012	0	60	tamu1104a-ctg1012-1	txa3612		33	60	aflp	0
tamu1104a-ctg1012	ctg1012	0	60	tamu1104a-ctg1012-2	txa904		2	50	aflp	0
tamu1104a-ctg1014	ctg1014	0	65	tamu1104a-ctg1014-1	txa4364		42	65	aflp	0
tamu1104a-ctg1015	ctg1015	0	43	tamu1104a-ctg1015-1	txa1018		19	43	aflp	0
tamu1104a-ctg1017	ctg1017	0	43	tamu1104a-ctg1017-1	txa1232		16	31	aflp	0
tamu1104a-ctg1017	ctg1017	0	43	tamu1104a-ctg1017-2	txa1829		2	33	aflp	0
tamu1104a-ctg1017	ctg1017	0	43	tamu1104a-ctg1017-3	txa4707		1	33	aflp	0
tamu1104a-ctg1017	ctg1017	0	43	tamu1104a-ctg1017-4	txa1220		3	43	aflp	0
tamu1104a-ctg1018	ctg1018	0	54	tamu1104a-ctg1018-1	txa4065		1	54	aflp	0
tamu1104a-ctg1019	ctg1019	0	55	tamu1104a-ctg1019-1	txa5504		4	55	aflp	0
tamu1104a-ctg1020	ctg1020	0	57	tamu1104a-ctg1020-1	txa2362		21	57	aflp	0
tamu1104a-ctg1020	ctg1020	0	57	tamu1104a-ctg1020-2	txa1295		7	44	aflp	0
tamu1104a-ctg1020	ctg1020	0	57	tamu1104a-ctg1020-3	txa1055		7	44	aflp	0
tamu1104a-ctg102	ctg102	0	132	tamu1104a-ctg102-1	txa3542		42	116	aflp	0
tamu1104a-ctg102	ctg102	0	132	tamu1104a-ctg102-2	txa2489		112	132	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-1	txa5599		29	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-10	txa5739		7	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-2	txa4959		32	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-3	txa3972		7	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-4	txa3754		57	91	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-5	txa4639		57	63	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-6	txa6785		7	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-7	txa92		7	34	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-8	txa5835		34	53	aflp	0
tamu1104a-ctg1023	ctg1023	0	91	tamu1104a-ctg1023-9	txa621		7	34	aflp	0
tamu1104a-ctg1024	ctg1024	0	19	tamu1104a-ctg1024-1	txa5853		13	19	aflp	0
tamu1104a-ctg1025	ctg1025	0	66	tamu1104a-ctg1025-1	txa3294		28	66	aflp	0
tamu1104a-ctg1026	ctg1026	0	29	tamu1104a-ctg1026-1	txa6696		2	29	aflp	0
tamu1104a-ctg1028	ctg1028	0	75	tamu1104a-ctg1028-1	txa4567		65	75	aflp	0
tamu1104a-ctg1030	ctg1030	0	45	tamu1104a-ctg1030-1	txa3862		15	35	aflp	0
tamu1104a-ctg1030	ctg1030	0	45	tamu1104a-ctg1030-2	txa6180		15	35	aflp	0
tamu1104a-ctg1030	ctg1030	0	45	tamu1104a-ctg1030-3	txa122		6	45	aflp	0
tamu1104a-ctg103	ctg103	0	106	tamu1104a-ctg103-1	txa5108		48	105	aflp	0
tamu1104a-ctg103	ctg103	0	106	tamu1104a-ctg103-2	txa1022		46	106	aflp	0
tamu1104a-ctg1034	ctg1034	0	59	tamu1104a-ctg1034-1	txa7035		4	40	aflp	0
tamu1104a-ctg1034	ctg1034	0	59	tamu1104a-ctg1034-2	txa3644		4	40	aflp	0
tamu1104a-ctg1034	ctg1034	0	59	tamu1104a-ctg1034-3	txa2448		25	59	aflp	0
tamu1104a-ctg1034	ctg1034	0	59	tamu1104a-ctg1034-4	txa1880		25	59	aflp	0
tamu1104a-ctg1034	ctg1034	0	59	tamu1104a-ctg1034-5	txa5291		12	40	aflp	0
tamu1104a-ctg1035	ctg1035	0	44	tamu1104a-ctg1035-1	txa5956		21	44	aflp	0
tamu1104a-ctg1035	ctg1035	0	44	tamu1104a-ctg1035-2	txa1305		14	44	aflp	0
tamu1104a-ctg1038	ctg1038	0	70	tamu1104a-ctg1038-1	txa5181		1	55	aflp	0
tamu1104a-ctg1038	ctg1038	0	70	tamu1104a-ctg1038-2	txa4064		12	70	aflp	0
tamu1104a-ctg1041	ctg1041	0	43	tamu1104a-ctg1041-1	txa7120		15	39	aflp	0
tamu1104a-ctg1041	ctg1041	0	43	tamu1104a-ctg1041-2	txa7123		7	43	aflp	0
tamu1104a-ctg1044	ctg1044	0	53	tamu1104a-ctg1044-1	txa647		1	53	aflp	0
tamu1104a-ctg1046	ctg1046	0	35	tamu1104a-ctg1046-1	txa4905		6	35	aflp	0
tamu1104a-ctg1046	ctg1046	0	35	tamu1104a-ctg1046-2	txa4480		6	35	aflp	0
tamu1104a-ctg1046	ctg1046	0	35	tamu1104a-ctg1046-3	txa133		6	35	aflp	0
tamu1104a-ctg1047	ctg1047	0	43	tamu1104a-ctg1047-1	txa5533		37	43	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-1	txa3418		25	64	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-2	txa6210		25	62	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-3	txa1273		24	65	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-4	txa907		20	62	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-5	txa4804		20	62	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-6	txa4835		25	62	aflp	0
tamu1104a-ctg1049	ctg1049	0	65	tamu1104a-ctg1049-7	txa4805		25	64	aflp	0
tamu1104a-ctg1051	ctg1051	0	74	tamu1104a-ctg1051-1	txa1344		35	74	aflp	0
tamu1104a-ctg1051	ctg1051	0	74	tamu1104a-ctg1051-2	txa4137		35	58	aflp	0
tamu1104a-ctg1051	ctg1051	0	74	tamu1104a-ctg1051-3	txa3712		23	58	aflp	0
tamu1104a-ctg1051	ctg1051	0	74	tamu1104a-ctg1051-4	txa6354		35	74	aflp	0
tamu1104a-ctg1051	ctg1051	0	74	tamu1104a-ctg1051-5	txa1630		35	58	aflp	0
tamu1104a-ctg1052	ctg1052	0	95	tamu1104a-ctg1052-1	sts2065		64	92	rflp	0
tamu1104a-ctg1052	ctg1052	0	95	tamu1104a-ctg1052-2	txa6348		37	95	aflp	0
tamu1104a-ctg1052	ctg1052	0	95	tamu1104a-ctg1052-3	txa3373		64	92	aflp	0
tamu1104a-ctg1054	ctg1054	0	68	tamu1104a-ctg1054-1	txa5197		43	68	aflp	0
tamu1104a-ctg1054	ctg1054	0	68	tamu1104a-ctg1054-2	txa4479		28	48	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-1	txa4878		15	69	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-2	txa5108		21	69	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-3	txa6767		22	59	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-4	txa1022		22	69	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-5	txa5330		27	51	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-6	txa4571		29	47	aflp	0
tamu1104a-ctg1055	ctg1055	0	69	tamu1104a-ctg1055-7	txa925		22	65	aflp	0
tamu1104a-ctg1057	ctg1057	0	24	tamu1104a-ctg1057-1	txa991		1	24	aflp	0
tamu1104a-ctg106	ctg106	0	92	tamu1104a-ctg106-1	txa5778		18	52	aflp	0
tamu1104a-ctg106	ctg106	0	92	tamu1104a-ctg106-2	txa2495		18	35	aflp	0
tamu1104a-ctg106	ctg106	0	92	tamu1104a-ctg106-3	txa1186		56	92	aflp	0
tamu1104a-ctg1062	ctg1062	0	34	tamu1104a-ctg1062-1	txa3543		18	34	aflp	0
tamu1104a-ctg1062	ctg1062	0	34	tamu1104a-ctg1062-2	txa5040		18	34	aflp	0
tamu1104a-ctg1066	ctg1066	0	65	tamu1104a-ctg1066-1	txa4794		9	65	aflp	0
tamu1104a-ctg107	ctg107	0	148	tamu1104a-ctg107-1	txa1592		106	148	aflp	0
tamu1104a-ctg107	ctg107	0	148	tamu1104a-ctg107-2	txa1964		41	94	aflp	0
tamu1104a-ctg1072	ctg1072	0	61	tamu1104a-ctg1072-1	txa4944		33	61	aflp	0
tamu1104a-ctg108	ctg108	0	67	tamu1104a-ctg108-1	txa1086		30	58	aflp	0
tamu1104a-ctg108	ctg108	0	67	tamu1104a-ctg108-2	txa5315		7	43	aflp	0
tamu1104a-ctg108	ctg108	0	67	tamu1104a-ctg108-3	txa6748		22	67	aflp	0
tamu1104a-ctg1082	ctg1082	0	46	tamu1104a-ctg1082-1	txa2399		35	46	aflp	0
tamu1104a-ctg1083	ctg1083	0	48	tamu1104a-ctg1083-1	txa972		18	48	aflp	0
tamu1104a-ctg1084	ctg1084	0	39	tamu1104a-ctg1084-1	txa4141		1	39	aflp	0
tamu1104a-ctg1085	ctg1085	0	52	tamu1104a-ctg1085-1	txa6161		1	52	aflp	0
tamu1104a-ctg1088	ctg1088	0	57	tamu1104a-ctg1088-1	txa461		6	57	aflp	0
tamu1104a-ctg1090	ctg1090	0	78	tamu1104a-ctg1090-1	txa1932		33	69	aflp	0
tamu1104a-ctg1090	ctg1090	0	78	tamu1104a-ctg1090-2	txa5125		22	78	aflp	0
tamu1104a-ctg109	ctg109	0	42	tamu1104a-ctg109-1	txa1951		5	42	aflp	0
tamu1104a-ctg1091	ctg1091	0	66	tamu1104a-ctg1091-1	txa6126		31	66	aflp	0
tamu1104a-ctg1091	ctg1091	0	66	tamu1104a-ctg1091-2	txa6485		4	53	aflp	0
tamu1104a-ctg1091	ctg1091	0	66	tamu1104a-ctg1091-3	txa1491		4	65	aflp	0
tamu1104a-ctg1095	ctg1095	0	44	tamu1104a-ctg1095-1	txa5195		5	44	aflp	0
tamu1104a-ctg1097	ctg1097	0	41	tamu1104a-ctg1097-1	txa7117		4	41	aflp	0
tamu1104a-ctg1098	ctg1098	0	74	tamu1104a-ctg1098-1	txa4863		19	33	aflp	0
tamu1104a-ctg1098	ctg1098	0	74	tamu1104a-ctg1098-2	txa4736		11	74	aflp	0
tamu1104a-ctg1100	ctg1100	0	72	tamu1104a-ctg1100-1	txa5625		39	65	aflp	0
tamu1104a-ctg1100	ctg1100	0	72	tamu1104a-ctg1100-2	txa4685		39	72	aflp	0
tamu1104a-ctg1100	ctg1100	0	72	tamu1104a-ctg1100-3	txa5153		39	72	aflp	0
tamu1104a-ctg1100	ctg1100	0	72	tamu1104a-ctg1100-4	txa3042		39	72	aflp	0
tamu1104a-ctg110	ctg110	0	72	tamu1104a-ctg110-1	txa3788		38	72	aflp	0
tamu1104a-ctg110	ctg110	0	72	tamu1104a-ctg110-2	txa2076		19	45	aflp	0
tamu1104a-ctg110	ctg110	0	72	tamu1104a-ctg110-3	txa1966		38	72	aflp	0
tamu1104a-ctg1103	ctg1103	0	39	tamu1104a-ctg1103-1	txa5147		29	39	aflp	0
tamu1104a-ctg1105	ctg1105	0	82	tamu1104a-ctg1105-1	sts1906		45	64	rflp	0
tamu1104a-ctg1105	ctg1105	0	82	tamu1104a-ctg1105-2	txa5823		45	71	aflp	0
tamu1104a-ctg1105	ctg1105	0	82	tamu1104a-ctg1105-3	txa4512		31	64	aflp	0
tamu1104a-ctg1105	ctg1105	0	82	tamu1104a-ctg1105-4	txa3560		45	82	aflp	0
tamu1104a-ctg1106	ctg1106	0	37	tamu1104a-ctg1106-1	txa1754		15	37	aflp	0
tamu1104a-ctg1109	ctg1109	0	42	tamu1104a-ctg1109-1	txa5227		27	42	aflp	0
tamu1104a-ctg1109	ctg1109	0	42	tamu1104a-ctg1109-2	txa1655		27	42	aflp	0
tamu1104a-ctg1110	ctg1110	0	34	tamu1104a-ctg1110-1	txa4667		19	34	aflp	0
tamu1104a-ctg1115	ctg1115	0	41	tamu1104a-ctg1115-1	txa6367		7	41	aflp	0
tamu1104a-ctg1117	ctg1117	0	50	tamu1104a-ctg1117-1	txa1708		9	50	aflp	0
tamu1104a-ctg1119	ctg1119	0	71	tamu1104a-ctg1119-1	txa3502		1	71	aflp	0
tamu1104a-ctg1120	ctg1120	0	67	tamu1104a-ctg1120-1	txa944		16	67	aflp	0
tamu1104a-ctg1122	ctg1122	0	50	tamu1104a-ctg1122-1	txa1455		6	25	aflp	0
tamu1104a-ctg1122	ctg1122	0	50	tamu1104a-ctg1122-2	txa2729		16	44	aflp	0
tamu1104a-ctg1122	ctg1122	0	50	tamu1104a-ctg1122-3	txa3563		20	50	aflp	0
tamu1104a-ctg1122	ctg1122	0	50	tamu1104a-ctg1122-4	txa2401		6	25	aflp	0
tamu1104a-ctg1126	ctg1126	0	42	tamu1104a-ctg1126-1	txa1537		1	38	aflp	0
tamu1104a-ctg1126	ctg1126	0	42	tamu1104a-ctg1126-2	txa726		28	42	aflp	0
tamu1104a-ctg1126	ctg1126	0	42	tamu1104a-ctg1126-3	txa5780		3	38	aflp	0
tamu1104a-ctg1126	ctg1126	0	42	tamu1104a-ctg1126-4	txa946		1	38	aflp	0
tamu1104a-ctg1126	ctg1126	0	42	tamu1104a-ctg1126-5	txa239		28	42	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-1	txa2023		18	46	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-2	txa3018		9	35	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-3	txa203		13	33	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-4	txa3572		9	35	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-5	txa6008		22	39	aflp	0
tamu1104a-ctg1128	ctg1128	0	46	tamu1104a-ctg1128-6	txa2304		13	33	aflp	0
tamu1104a-ctg1129	ctg1129	0	50	tamu1104a-ctg1129-1	txa781		18	50	aflp	0
tamu1104a-ctg1130	ctg1130	0	78	tamu1104a-ctg1130-1	txa6887		40	78	aflp	0
tamu1104a-ctg1130	ctg1130	0	78	tamu1104a-ctg1130-2	txa5244		46	78	aflp	0
tamu1104a-ctg1131	ctg1131	0	47	tamu1104a-ctg1131-1	txa986		19	47	aflp	0
tamu1104a-ctg1132	ctg1132	0	91	tamu1104a-ctg1132-1	txa5641		48	57	aflp	0
tamu1104a-ctg1132	ctg1132	0	91	tamu1104a-ctg1132-2	txa1609		66	91	aflp	0
tamu1104a-ctg1132	ctg1132	0	91	tamu1104a-ctg1132-3	txa5843		10	48	aflp	0
tamu1104a-ctg1132	ctg1132	0	91	tamu1104a-ctg1132-4	txa841		66	91	aflp	0
tamu1104a-ctg1133	ctg1133	0	49	tamu1104a-ctg1133-1	txa5950		17	49	aflp	0
tamu1104a-ctg1135	ctg1135	0	31	tamu1104a-ctg1135-1	txa4430		8	31	aflp	0
tamu1104a-ctg1135	ctg1135	0	31	tamu1104a-ctg1135-2	txa1484		12	31	aflp	0
tamu1104a-ctg1136	ctg1136	0	42	tamu1104a-ctg1136-1	txa1230		22	42	aflp	0
tamu1104a-ctg1139	ctg1139	0	51	tamu1104a-ctg1139-1	txa1255		2	51	aflp	0
tamu1104a-ctg114	ctg114	0	77	tamu1104a-ctg114-1	txa4378		39	64	aflp	0
tamu1104a-ctg114	ctg114	0	77	tamu1104a-ctg114-2	txa2574		9	36	aflp	0
tamu1104a-ctg114	ctg114	0	77	tamu1104a-ctg114-3	txa6164		23	77	aflp	0
tamu1104a-ctg1141	ctg1141	0	42	tamu1104a-ctg1141-1	txa4547		4	42	aflp	0
tamu1104a-ctg1141	ctg1141	0	42	tamu1104a-ctg1141-2	txa3875		1	37	aflp	0
tamu1104a-ctg1141	ctg1141	0	42	tamu1104a-ctg1141-3	txa4817		4	28	aflp	0
tamu1104a-ctg1143	ctg1143	0	45	tamu1104a-ctg1143-1	txa4491		8	45	aflp	0
tamu1104a-ctg1144	ctg1144	0	52	tamu1104a-ctg1144-1	txa4499		4	52	aflp	0
tamu1104a-ctg1144	ctg1144	0	52	tamu1104a-ctg1144-2	txa537		11	31	aflp	0
tamu1104a-ctg1144	ctg1144	0	52	tamu1104a-ctg1144-3	txa4221		18	31	aflp	0
tamu1104a-ctg1146	ctg1146	0	51	tamu1104a-ctg1146-1	txa5821		14	51	aflp	0
tamu1104a-ctg1146	ctg1146	0	51	tamu1104a-ctg1146-2	txa6518		16	30	aflp	0
tamu1104a-ctg1146	ctg1146	0	51	tamu1104a-ctg1146-3	txa4560		14	51	aflp	0
tamu1104a-ctg1146	ctg1146	0	51	tamu1104a-ctg1146-4	txa6698		14	51	aflp	0
tamu1104a-ctg1149	ctg1149	0	29	tamu1104a-ctg1149-1	txa5927		1	29	aflp	0
tamu1104a-ctg115	ctg115	0	33	tamu1104a-ctg115-1	txa1109		23	33	aflp	0
tamu1104a-ctg115	ctg115	0	33	tamu1104a-ctg115-2	txa6493		30	33	aflp	0
tamu1104a-ctg115	ctg115	0	33	tamu1104a-ctg115-3	txa1361		14	33	aflp	0
tamu1104a-ctg1151	ctg1151	0	48	tamu1104a-ctg1151-1	txa1479		18	43	aflp	0
tamu1104a-ctg1151	ctg1151	0	48	tamu1104a-ctg1151-2	txa1189		18	39	aflp	0
tamu1104a-ctg1151	ctg1151	0	48	tamu1104a-ctg1151-3	txa4889		7	48	aflp	0
tamu1104a-ctg1151	ctg1151	0	48	tamu1104a-ctg1151-4	txa224		18	43	aflp	0
tamu1104a-ctg1151	ctg1151	0	48	tamu1104a-ctg1151-5	txa1193		18	39	aflp	0
tamu1104a-ctg1152	ctg1152	0	73	tamu1104a-ctg1152-1	txa6216		21	52	aflp	0
tamu1104a-ctg1152	ctg1152	0	73	tamu1104a-ctg1152-2	txa3834		21	73	aflp	0
tamu1104a-ctg1154	ctg1154	0	49	tamu1104a-ctg1154-1	txa1250		28	49	aflp	0
tamu1104a-ctg1155	ctg1155	0	46	tamu1104a-ctg1155-1	txa5864		14	46	aflp	0
tamu1104a-ctg1159	ctg1159	0	37	tamu1104a-ctg1159-1	txa5995		3	21	aflp	0
tamu1104a-ctg1159	ctg1159	0	37	tamu1104a-ctg1159-2	txa4027		10	37	aflp	0
tamu1104a-ctg1159	ctg1159	0	37	tamu1104a-ctg1159-3	txa969		3	21	aflp	0
tamu1104a-ctg1159	ctg1159	0	37	tamu1104a-ctg1159-5	txa2904		3	21	aflp	0
tamu1104a-ctg1159	ctg1159	0	37	tamu1104a-ctg1159-4	BQ656148	21788474,BQ656148.1	2	37	est	0
tamu1104a-ctg1161	ctg1161	0	39	tamu1104a-ctg1161-1	txa2423		17	39	aflp	0
tamu1104a-ctg1163	ctg1163	0	59	tamu1104a-ctg1163-1	txa1758		1	59	aflp	0
tamu1104a-ctg1165	ctg1165	0	30	tamu1104a-ctg1165-1	txa169		5	30	aflp	0
tamu1104a-ctg1165	ctg1165	0	30	tamu1104a-ctg1165-2	txa1125		5	29	aflp	0
tamu1104a-ctg1165	ctg1165	0	30	tamu1104a-ctg1165-3	txa1045		5	29	aflp	0
tamu1104a-ctg1166	ctg1166	0	90	tamu1104a-ctg1166-1	txa865		68	90	aflp	0
tamu1104a-ctg1167	ctg1167	0	48	tamu1104a-ctg1167-1	txa7050		3	48	aflp	0
tamu1104a-ctg1170	ctg1170	0	92	tamu1104a-ctg1170-1	txa5359		54	74	aflp	0
tamu1104a-ctg1170	ctg1170	0	92	tamu1104a-ctg1170-2	txa2530		54	92	aflp	0
tamu1104a-ctg1170	ctg1170	0	92	tamu1104a-ctg1170-3	txa1316		41	80	aflp	0
tamu1104a-ctg1170	ctg1170	0	92	tamu1104a-ctg1170-4	txa3407		1	67	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-1	txa6151		96	135	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-2	txa2462		117	147	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-3	txa6607		81	91	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-4	txa4543		31	42	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-5	txa5854		81	104	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-6	txa5500		31	81	aflp	0
tamu1104a-ctg117	ctg117	0	147	tamu1104a-ctg117-7	txa6361		31	47	aflp	0
tamu1104a-ctg1172	ctg1172	0	66	tamu1104a-ctg1172-1	txa1141		1	66	aflp	0
tamu1104a-ctg1173	ctg1173	0	38	tamu1104a-ctg1173-1	txa651		15	36	aflp	0
tamu1104a-ctg1173	ctg1173	0	38	tamu1104a-ctg1173-2	txa1756		15	36	aflp	0
tamu1104a-ctg1173	ctg1173	0	38	tamu1104a-ctg1173-3	txa2485		16	38	aflp	0
